ValuePath,MemoryAddress,MemorySize,FileAddress,FileSize,PrimitiveTypeName,PrimitiveTypeLength,PrimitiveTypeBits,Range,DefaultValue
fm.SYSTEM.COM.Local SW,0,1,0,1,int,1,7,"0,2",1
fm.SYSTEM.COM.Master Tune (SYSTEM-1),1,1,1,1,int,1,7,"0,20",10
fm.SYSTEM.COM.MASTER TUNE,2,2,2,2,int,2,4,"0,200",100
fm.SETUP.ARP.DUMMY,2621440,1,4,1,int,1,7,"0,1",0
fm.SETUP.SCAT.DUMMY,2883584,1,5,1,int,1,7,"0,9",0
fm.SYNTH.COM.VOLUME,4194304,2,6,2,int,2,4,"0,255",128
fm.SYNTH.COM.TRANSPOSE,4194306,1,8,1,int,1,7,"0,11",0
fm.SYNTH.COM.TEMPO,4194307,3,9,3,int,3,4,"0,2600",880
fm.PATCH.LFO.(LFO WAVE),6291456,2,12,2,int,2,4,"0,5",0
fm.PATCH.LFO.(LFO FADE TIME),6291458,2,14,2,int,2,4,"0,255",0
fm.PATCH.LFO.(LFO RATE),6291460,2,16,2,int,2,4,"0,255",84
fm.PATCH.LFO.(LFO PITCH DEPTH),6291462,2,18,2,int,2,4,"0,255",128
fm.PATCH.LFO.(LFO FILTER DEPTH),6291464,2,20,2,int,2,4,"0,255",128
fm.PATCH.LFO.(LFO AMP DEPTH),6291466,2,22,2,int,2,4,"0,255",128
fm.PATCH.LFO.(LFO KEY TRIG),6291468,2,24,2,int,2,4,"0,1",0
fm.PATCH.OSC1.(OSC1 WAVE),6291470,2,26,2,int,2,4,"0,5",0
fm.PATCH.OSC1.(OSC1 COLOR),6291472,2,28,2,int,2,4,"0,255",0
fm.PATCH.OSC1.(OSC1 MOD),6291474,2,30,2,int,2,4,"0,5",0
fm.PATCH.OSC1.(OSC1 RANGE),6291476,2,32,2,int,2,4,"0,5",3
fm.PATCH.OSC1.(OSC1 CROSS MOD),6291478,2,34,2,int,2,4,"0,255",0
fm.PATCH.OSC2.VCO WAVEFORM,6291480,2,36,2,int,2,4,"0,1",0
fm.PATCH.OSC2.(OSC2 COLOR),6291482,2,38,2,int,2,4,"0,255",0
fm.PATCH.OSC2.(OSC2 MOD),6291484,2,40,2,int,2,4,"0,5",0
fm.PATCH.OSC2.(OSC2 RANGE),6291486,2,42,2,int,2,4,"0,5",3
fm.PATCH.OSC2.VCO TUNING,6291488,2,44,2,int,2,4,"0,255",128
fm.PATCH.OSC2.(OSC2 RING),6291490,2,46,2,int,2,4,"0,1",0
fm.PATCH.OSC2.(OSC2 SYNC),6291492,2,48,2,int,2,4,"0,1",0
fm.PATCH.OSC2.(OSC2 COARSE TUNE),6291494,2,50,2,int,2,4,"0,22",11
fm.PATCH.MIX.(MIXER OSC1),6291496,2,52,2,int,2,4,"0,255",128
fm.PATCH.MIX.(MIXER OSC2),6291498,2,54,2,int,2,4,"0,255",0
fm.PATCH.MIX.(MIXER OSC3 / SUB OSC),6291500,2,56,2,int,2,4,"0,255",0
fm.PATCH.MIX.(MIXER NOISE),6291502,2,58,2,int,2,4,"0,255",0
fm.PATCH.MIX.(MIXER SUB OSC TYPE),6291504,2,60,2,int,2,4,"0,0",0
fm.PATCH.MIX.(MIXER NOISE TYPE),6291506,2,62,2,int,2,4,"0,1",1
fm.PATCH.PIT.(PITCH ENV),6291508,2,64,2,int,2,4,"0,255",128
fm.PATCH.PIT.(PITCH ATTACK),6291510,2,66,2,int,2,4,"0,255",0
fm.PATCH.PIT.(PITCH DECAY),6291512,2,68,2,int,2,4,"0,255",0
fm.PATCH.FLT.VCF CUTOFF,6291514,2,70,2,int,2,4,"0,255",255
fm.PATCH.FLT.(FILTER TYPE),6291516,2,72,2,int,2,4,"0,0",0
fm.PATCH.FLT.VCF RESONANCE,6291518,2,74,2,int,2,4,"0,255",0
fm.PATCH.FLT.(FILTER HPF CUTOFF),6291520,2,76,2,int,2,4,"0,255",0
fm.PATCH.FLT.VCF ENV MOD,6291522,2,78,2,int,2,4,"0,255",0
fm.PATCH.FLT.(FILTER ATTACK),6291524,2,80,2,int,2,4,"0,255",0
fm.PATCH.FLT.VCF DECAY,6291526,2,82,2,int,2,4,"0,255",0
fm.PATCH.FLT.(FILTER SUSTAIN),6291528,2,84,2,int,2,4,"0,255",0
fm.PATCH.FLT.(FILTER RELEASE),6291530,2,86,2,int,2,4,"0,255",0
fm.PATCH.FLT.VCF ACCENT,6291532,2,88,2,int,2,4,"0,255",128
fm.PATCH.AMP.(AMP ATTACK),6291534,2,90,2,int,2,4,"0,255",0
fm.PATCH.AMP.(AMP DECAY),6291536,2,92,2,int,2,4,"0,255",0
fm.PATCH.AMP.(AMP SUSTAIN),6291538,2,94,2,int,2,4,"0,255",255
fm.PATCH.AMP.(AMP RELEASE),6291540,2,96,2,int,2,4,"0,255",0
fm.PATCH.AMP.(AMP TONE),6291542,2,98,2,int,2,4,"0,255",128
fm.PATCH.EFX.DRIVE DEPTH,6291544,2,100,2,int,2,4,"0,255",0
fm.PATCH.EFX.REVERB LEVEL,6291546,2,102,2,int,2,4,"0,255",0
fm.PATCH.EFX.DELAY LEVEL,6291548,2,104,2,int,2,4,"0,255",0
fm.PATCH.EFX.DELAY TIME,6291550,2,106,2,int,2,4,"0,255",128
fm.PATCH.CTRL.(PORTAMENTO),6291552,2,108,2,int,2,4,"0,255",0
fm.PATCH.CTRL.(LEGATO),6291554,2,110,2,int,2,4,"0,1",0
fm.PATCH.CTRL.(MONO SW),6291556,2,112,2,int,2,4,"0,2",0
fm.PATCH.CTRL.BEND RANGE,6291558,2,114,2,int,2,4,"0,23",11
fm.PATCH.CTRL.(MOD ASIGN),6291560,2,116,2,int,2,4,"0,127",0
fm.PATCH.CTRL.TEMPO SYNC,6291562,2,118,2,int,2,4,"0,1",1
fm.PATCH.EXTEND.(MOD ID 1),6291564,2,120,2,int,2,4,"0,255",0
fm.PATCH.EXTEND.(MOD ID 2),6291566,2,122,2,int,2,4,"0,255",0
fm.PATCH.EXTEND.(MOD ID 3),6291568,2,124,2,int,2,4,"0,255",0
fm.PATCH.EXTEND.(MOD PRM 1),6291570,2,126,2,int,2,4,"0,255",0
fm.PATCH.EXTEND.(MOD PRM 2),6291572,2,128,2,int,2,4,"0,255",0
fm.PATCH.EXTEND.(MOD PRM 3),6291574,2,130,2,int,2,4,"0,255",0
fm.PATCH.EXTEND.VCA VOLUME,6291576,2,132,2,int,2,4,"0,255",128
fm.PATCH.EXTEND.PATCH LEVEL SW,6291578,2,134,2,int,2,4,"0,1",1
fm.PATCH.EXTEND.(OSC1 EXTEND),6291580,2,136,2,int,2,4,"0,1",0
fm.PATCH.EXTEND.(OSC2 EXTEND),6291582,2,138,2,int,2,4,"0,1",0
fm.PATCH.NAME0.name,6291584,4,140,4,int,4,4,,
fm.PATCH.NAME0.name,6291588,4,144,4,int,4,4,,
fm.PATCH.NAME0.name,6291592,4,148,4,int,4,4,,
fm.PATCH.NAME0.name,6291596,4,152,4,int,4,4,,
fm.PATCH.NAME0.name,6291600,4,156,4,int,4,4,,
fm.PATCH.NAME0.name,6291604,4,160,4,int,4,4,,
fm.PATCH.NAME0.name,6291608,4,164,4,int,4,4,,
fm.PATCH.NAME0.name,6291612,4,168,4,int,4,4,,
fm.PATCH.NAME0.name,6291584,32,140,32,string,2,4,,----------------
fm.PATCH.NAME1.INPUT JACK USING,6291712,8,268,8,int,8,4,"0,65535",0
fm.PATCH.NAME1.ARP SW,6291720,8,276,8,int,8,4,"0,1",0
fm.PATCH.NAME1.ARP TYPE,6291728,8,284,8,int,8,4,"0,5",0
fm.PATCH.NAME1.ARP STEP,6291736,8,292,8,int,8,4,"0,5",0
fm.PATCH.NAME1.SCATTER TYPE,6291744,8,300,8,int,8,4,"0,9",0
fm.PATCH.NAME1.SCATTER DEPTH,6291752,8,308,8,int,8,4,"-5,5",0
fm.PATCH.NAME1.OCTAVE SHIFT,6291760,8,316,8,int,8,4,"-2,3",0
fm.PATCH.NAME1.KEY HOLD,6291768,8,324,8,int,8,4,"0,1",0
fm.PATCH.NAME1.(LFO CV IN),6291776,8,332,8,int,8,4,"0,13",0
fm.PATCH.NAME1.(LFO RING IN),6291784,8,340,8,int,8,4,"0,13",0
fm.PATCH.NAME1.(LFO PITCH IN),6291792,8,348,8,int,8,4,"0,13",0
fm.PATCH.NAME1.(LFO FILTER IN),6291800,8,356,8,int,8,4,"0,13",0
fm.PATCH.NAME1.(LFO AMP IN),6291808,8,364,8,int,8,4,"0,13",0
fm.PATCH.NAME1.(OSC1 X-MOD IN),6291816,8,372,8,int,8,4,"0,13",0
fm.PATCH.NAME1.(OSC2 SYNC IN),6291824,8,380,8,int,8,4,"0,13",0
fm.PATCH.NAME1.(OSC2 RING IN),6291832,8,388,8,int,8,4,"0,13",0
fm.PATCH.NAME2.(OSC3 EXT IN),6291840,8,396,8,int,8,4,"0,13",0
fm.PATCH.NAME2.(P ENV GATE IN),6291848,8,404,8,int,8,4,"0,13",0
fm.PATCH.NAME2.(PITCH ENV IN),6291856,8,412,8,int,8,4,"0,13",0
fm.PATCH.NAME2.(F ENV GATE IN),6291864,8,420,8,int,8,4,"0,13",0
fm.PATCH.NAME2.(FILTER ENV IN),6291872,8,428,8,int,8,4,"0,13",0
fm.PATCH.NAME2.(A ENV GATE IN),6291880,8,436,8,int,8,4,"0,13",0
fm.PATCH.NAME2.(AMP ENV IN),6291888,8,444,8,int,8,4,"0,13",0
fm.PATCH.NAME2.VCF TRIM,6291896,8,452,8,int,8,4,"0,255",128
fm.PATCH.NAME2.(F ENV VARIATION),6291904,8,460,8,int,8,4,"0,2",1
fm.PATCH.NAME2.(A ENV VARIATION),6291912,8,468,8,int,8,4,"0,2",1
fm.PATCH.NAME2.CONDITION,6291920,8,476,8,int,8,4,"0,255",128
fm.PATCH.NAME2.BEND GAIN,6291928,8,484,8,int,8,4,"0,3",0
fm.PATCH.NAME2.BEND SENS VCO,6291936,8,492,8,int,8,4,"0,255",255
fm.PATCH.NAME2.BEND SENS VCF,6291944,8,500,8,int,8,4,"0,255",0
fm.PATCH.NAME2.MOD SENS VCO,6291952,8,508,8,int,8,4,"0,255",0
fm.PATCH.NAME2.MOD SENS VCF,6291960,8,516,8,int,8,4,"0,255",128
fm.PATCH.NAME3.(LFO VARIATION),6291968,8,524,8,int,8,4,"0,2",0
fm.PATCH.NAME3.(LFO TRIG ENV),6291976,8,532,8,int,8,4,"0,1",0
fm.PATCH.NAME3.(OSC1 VARIATION),6291984,8,540,8,int,8,4,"0,3",0
fm.PATCH.NAME3.(OSC1 COARSE TUNE),6291992,8,548,8,int,8,4,"0,22",11
fm.PATCH.NAME3.(OSC1 FINE TUNE),6292000,8,556,8,int,8,4,"0,255",128
fm.PATCH.NAME3.(OSC2 VARIATION),6292008,8,564,8,int,8,4,"0,3",0
fm.PATCH.NAME3.(OSC3 WAVE),6292016,8,572,8,int,8,4,"0,5",1
fm.PATCH.NAME3.(OSC3 COLOR),6292024,8,580,8,int,8,4,"0,255",0
fm.PATCH.NAME3.(OSC3 TUNE),6292032,8,588,8,int,8,4,"0,255",128
fm.PATCH.NAME3.(FILTER VARIATION),6292040,8,596,8,int,8,4,"0,7",0
fm.PATCH.NAME3.(FILTER TYPE),6292048,8,604,8,int,8,4,"0,5",0
fm.PATCH.NAME3.DRIVE TYPE,6292056,8,612,8,int,8,4,"0,5",0
fm.PATCH.NAME3.DRIVE TONE,6292064,8,620,8,int,8,4,"0,255",128
fm.PATCH.NAME3.DELAY TYPE,6292072,8,628,8,int,8,4,"0,5",0
fm.PATCH.NAME3.REVERB TYPE,6292080,8,636,8,int,8,4,"0,5",4
fm.PATCH.NAME3.REVERB TIME,6292088,8,644,8,int,8,4,"0,255",180
fm.PATCH2.LFO.(LFO RATE H),10485760,8,652,8,int,8,4,"0,1065353216",0
fm.PATCH2.LFO._reserve_,10485768,8,660,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485776,8,668,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485784,8,676,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485792,8,684,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485800,8,692,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485808,8,700,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485816,8,708,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485824,8,716,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485832,8,724,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485840,8,732,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485848,8,740,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485856,8,748,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485864,8,756,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485872,8,764,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485880,8,772,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485888,8,780,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485896,8,788,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485904,8,796,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485912,8,804,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485920,8,812,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485928,8,820,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485936,8,828,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485944,8,836,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485952,8,844,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485960,8,852,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485968,8,860,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485976,8,868,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485984,8,876,8,int,8,4,"0,0",0
fm.PATCH2.LFO._reserve_,10485992,8,884,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487808,8,892,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487816,8,900,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487824,8,908,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487832,8,916,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487840,8,924,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487848,8,932,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487856,8,940,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487864,8,948,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487872,8,956,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487880,8,964,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487888,8,972,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487896,8,980,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487904,8,988,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487912,8,996,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487920,8,1004,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487928,8,1012,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487936,8,1020,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487944,8,1028,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487952,8,1036,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487960,8,1044,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487968,8,1052,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487976,8,1060,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487984,8,1068,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10487992,8,1076,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10488000,8,1084,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10488008,8,1092,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10488016,8,1100,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10488024,8,1108,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10488032,8,1116,8,int,8,4,"0,0",0
fm.PATCH2.OSC1._reserve_,10488040,8,1124,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489856,8,1132,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489864,8,1140,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489872,8,1148,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489880,8,1156,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489888,8,1164,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489896,8,1172,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489904,8,1180,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489912,8,1188,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489920,8,1196,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489928,8,1204,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489936,8,1212,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489944,8,1220,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489952,8,1228,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489960,8,1236,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489968,8,1244,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489976,8,1252,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489984,8,1260,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10489992,8,1268,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490000,8,1276,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490008,8,1284,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490016,8,1292,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490024,8,1300,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490032,8,1308,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490040,8,1316,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490048,8,1324,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490056,8,1332,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490064,8,1340,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490072,8,1348,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490080,8,1356,8,int,8,4,"0,0",0
fm.PATCH2.OSC2._reserve_,10490088,8,1364,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491904,8,1372,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491912,8,1380,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491920,8,1388,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491928,8,1396,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491936,8,1404,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491944,8,1412,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491952,8,1420,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491960,8,1428,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491968,8,1436,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491976,8,1444,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491984,8,1452,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10491992,8,1460,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492000,8,1468,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492008,8,1476,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492016,8,1484,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492024,8,1492,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492032,8,1500,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492040,8,1508,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492048,8,1516,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492056,8,1524,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492064,8,1532,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492072,8,1540,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492080,8,1548,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492088,8,1556,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492096,8,1564,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492104,8,1572,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492112,8,1580,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492120,8,1588,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492128,8,1596,8,int,8,4,"0,0",0
fm.PATCH2.MIX._reserve_,10492136,8,1604,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10493952,8,1612,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10493960,8,1620,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10493968,8,1628,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10493976,8,1636,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10493984,8,1644,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10493992,8,1652,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494000,8,1660,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494008,8,1668,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494016,8,1676,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494024,8,1684,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494032,8,1692,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494040,8,1700,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494048,8,1708,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494056,8,1716,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494064,8,1724,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494072,8,1732,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494080,8,1740,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494088,8,1748,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494096,8,1756,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494104,8,1764,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494112,8,1772,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494120,8,1780,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494128,8,1788,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494136,8,1796,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494144,8,1804,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494152,8,1812,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494160,8,1820,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494168,8,1828,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494176,8,1836,8,int,8,4,"0,0",0
fm.PATCH2.PIT._reserve_,10494184,8,1844,8,int,8,4,"0,0",0
fm.PATCH2.FLT.(FILTER VELOCITY SENS),10496000,2,1852,2,int,2,4,"0,255",0
fm.PATCH2.FLT.VCF CUTOFF H,10496002,8,1854,8,int,8,4,"0,1065353216",1065353216
fm.PATCH2.FLT._reserve_,10496010,8,1862,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496018,8,1870,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496026,8,1878,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496034,8,1886,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496042,8,1894,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496050,8,1902,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496058,8,1910,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496066,8,1918,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496074,8,1926,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496082,8,1934,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496090,8,1942,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496098,8,1950,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496106,8,1958,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496114,8,1966,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496122,8,1974,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496130,8,1982,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496138,8,1990,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496146,8,1998,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496154,8,2006,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496162,8,2014,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496170,8,2022,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496178,8,2030,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496186,8,2038,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496194,8,2046,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496202,8,2054,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496210,8,2062,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496218,8,2070,8,int,8,4,"0,0",0
fm.PATCH2.FLT._reserve_,10496226,8,2078,8,int,8,4,"0,0",0
fm.PATCH2.AMP.(AMP VELOCITY SENS),10498048,2,2086,2,int,2,4,"0,255",0
fm.PATCH2.AMP._reserve_,10498050,8,2088,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498058,8,2096,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498066,8,2104,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498074,8,2112,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498082,8,2120,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498090,8,2128,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498098,8,2136,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498106,8,2144,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498114,8,2152,8,int,8,4,"0,0",0
fm.PATCH2.AMP._reserve_,10498122,8,2160,8,int,8,4,"0,0",0
